16,type,8
16,belongs_to,99
9,name,Animalia
9,type,1
17,name,Arthropoda
17,type,2
17,belongs_to,9
18,name,Insecta
18,type,3
18,belongs_to,17
55,name,Lepidoptera
55,type,4
55,belongs_to,18
79,name,Noctuidae
79,type,5
79,belongs_to,55
100,name,Tetanolita mynesalis
100,type,6
100,belongs_to,79
101,name,Smoky Tetanolita
101,type,7
101,belongs_to,100
16,name,Massachusetts
16,type,8
16,belongs_to,101
9,name,Animalia
9,type,1
17,name,Arthropoda
17,type,2
17,belongs_to,9
18,name,Insecta
18,type,3
18,belongs_to,17
55,name,Lepidoptera
55,type,4
55,belongs_to,18
79,name,Noctuidae
79,type,5
79,belongs_to,55
102,name,Xestia dilucida
102,type,6
102,belongs_to,79
103,name,Dull Reddish Dart
103,type,7
103,belongs_to,102
16,name,Massachusetts
16,type,8
16,belongs_to,103
9,name,Animalia
9,type,1
17,name,Arthropoda
17,type,2
17,belongs_to,9
18,name,Insecta
18,type,3
18,belongs_to,17
55,name,Lepidoptera
55,type,4
55,belongs_to,18
79,name,Noctuidae
79,type,5
79,belongs_to,55
104,name,Zanclognatha marcidilinea
104,type,6
104,belongs_to,79
105,name,Yellowish Zanclognatha
105,type,7
105,belongs_to,104
16,name,Massachusetts
16,type,8
16,belongs_to,105
9,name,Animalia
9,type,1
17,name,Arthropoda
17,type,2
17,belongs_to,9
18,name,Insecta
18,type,3
18,belongs_to,17
55,name,Lepidoptera
55,type,4
55,belongs_to,18
106,name,Nymphalidae
106,type,5
106,belongs_to,55
107,name,Boloria selene
107,type,6
107,belongs_to,106
108,name,Silver-bordered Fritillary
108,type,7
108,belongs_to,107
23,name,Wisconsin
23,type,8
23,belongs_to,108
9,name,Animalia
9,type,1
17,name,Arthropoda
17,type,2
17,belongs_to,9
18,name,Insecta
18,type,3
18,belongs_to,17
55,name,Lepidoptera
55,type,4
55,belongs_to,18
106,name,Nymphalidae
106,type,5
106,belongs_to,55
109,name,Danaus plexippus
109,type,6
109,belongs_to,106
110,name,Monarch Butterfly
110,type,7
110,belongs_to,109
23,name,Wisconsin
23,type,8
23,belongs_to,110
9,name,Animalia
9,type,1
17,name,Arthropoda
17,type,2
17,belongs_to,9
18,name,Insecta
18,type,3
18,belongs_to,17
55,name,Lepidoptera
55,type,4
55,belongs_to,18
106,name,Nymphalidae
106,type,5
106,belongs_to,55
111,name,Junonia coenia
111,type,6
111,belongs_to,106
112,name,Common Buckeye
112,type,7
112,belongs_to,111
23,name,Wisconsin
23,type,8
23,belongs_to,112
9,name,Animalia
9,type,1
17,name,Arthropoda
17,type,2
17,belongs_to,9
18,name,Insecta
18,type,3
18,belongs_to,17
55,name,Lepidoptera
55,type,4
55,belongs_to,18
106,name,Nymphalidae
106,type,5
106,belongs_to,55
113,name,Phyciodes cocyta
113,type,6
113,belongs_to,106
114,name,Northern Crescent
114,type,7
114,belongs_to,113
23,name,Wisconsin
23,type,8
23,belongs_to,114
9,name,Animalia
9,type,1
17,name,Arthropoda
17,type,2
17,belongs_to,9
18,name,Insecta
18,type,3
18,belongs_to,17
55,name,Lepidoptera
55,type,4
55,belongs_to,18
106,name,Nymphalidae
106,type,5
106,belongs_to,55
115,name,Phyciodes tharos
115,type,6
115,belongs_to,106
116,name,Pearl Crescent
116,type,7
116,belongs_to,115
16,name,Massachusetts
16,type,8
16,belongs_to,116
9,name,Animalia
9,type,1
17,name,Arthropoda
17,type,2
17,belongs_to,9
18,name,Insecta
18,type,3
18,belongs_to,17
55,name,Lepidoptera
55,type,4
55,belongs_to,18
106,name,Nymphalidae
106,type,5
106,belongs_to,55
117,name,Phycitodes reliquella
117,type,6
117,belongs_to,106
22,name,
22,type,7
22,belongs_to,117
16,name,Massachusetts
16,type,8
16,belongs_to,22
9,name,Animalia
9,type,1
17,name,Arthropoda
17,type,2
17,belongs_to,9
18,name,Insecta
18,type,3
18,belongs_to,17
55,name,Lepidoptera
55,type,4
55,belongs_to,18
106,name,Nymphalidae
106,type,5
106,belongs_to,55
118,name,Vanessa cardui
118,type,6
118,belongs_to,106
119,name,Painted Lady
119,type,7
119,belongs_to,118
23,name,Wisconsin
23,type,8
23,belongs_to,119
9,name,Animalia
9,type,1
17,name,Arthropoda
17,type,2
17,belongs_to,9
18,name,Insecta
18,type,3
18,belongs_to,17
55,name,Lepidoptera
55,type,4
55,belongs_to,18
120,name,Papilionidae
120,type,5
120,belongs_to,55
121,name,Papilio canadensis
121,type,6
121,belongs_to,120
122,name,Canadian Tiger Swallowtail
122,type,7
122,belongs_to,121
23,name,Wisconsin
23,type,8
23,belongs_to,122
9,name,Animalia
9,type,1
17,name,Arthropoda
17,type,2
17,belongs_to,9
18,name,Insecta
18,type,3
18,belongs_to,17
55,name,Lepidoptera
55,type,4
55,belongs_to,18
123,name,Pieridae
123,type,5
123,belongs_to,55
124,name,Pieris rapae
124,type,6
124,belongs_to,123
125,name,Cabbage White
125,type,7
125,belongs_to,124
16,name,Massachusetts
16,type,8
16,belongs_to,125
9,name,Animalia
9,type,1
17,name,Arthropoda
17,type,2
17,belongs_to,9
18,name,Insecta
18,type,3
18,belongs_to,17
55,name,Lepidoptera
55,type,4
55,belongs_to,18
126,name,Tortricidae
126,type,5
126,belongs_to,55
127,name,Eucosma dorsisignatana
127,type,6
127,belongs_to,126
128,name,Triangle-backed Eucosma
128,type,7
128,belongs_to,127
16,name,Massachusetts
16,type,8
16,belongs_to,128
9,name,Animalia
9,type,1
17,name,Arthropoda
17,type,2
17,belongs_to,9
18,name,Insecta
18,type,3
18,belongs_to,17
55,name,Lepidoptera
55,type,4
55,belongs_to,18
129,name,Yponomeutidae
129,type,5
129,belongs_to,55
130,name,Atteva aurea
130,type,6
130,belongs_to,129
131,name,Ailanthus Webworm Moth
131,type,7
131,belongs_to,130
16,name,Massachusetts
16,type,8
16,belongs_to,131
9,name,Animalia
9,type,1
17,name,Arthropoda
17,type,2
17,belongs_to,9
18,name,Insecta
18,type,3
18,belongs_to,17
132,name,Neuroptera
132,type,4
132,belongs_to,18
133,name,Myrmeleontidae
133,type,5
133,belongs_to,132
134,name,Myrmeleon immaculatus
134,type,6
134,belongs_to,133
135,name,Ant Lion
135,type,7
135,belongs_to,134
23,name,Wisconsin
23,type,8
23,belongs_to,135
9,name,Animalia
9,type,1
17,name,Arthropoda
17,type,2
17,belongs_to,9
18,name,Insecta
18,type,3
18,belongs_to,17
136,name,Odonata
136,type,4
136,belongs_to,18
137,name,Libellulidae
137,type,5
137,belongs_to,136
138,name,Sympetrum vicinum
138,type,6
138,belongs_to,137
139,name,Autumn Meadowhawk
139,type,7
139,belongs_to,138
16,name,Massachusetts
16,type,8
16,belongs_to,139
9,name,Animalia
9,type,1
17,name,Arthropoda
17,type,2
17,belongs_to,9
18,name,Insecta
18,type,3
18,belongs_to,17
140,name,Orthoptera
140,type,4
140,belongs_to,18
141,name,Acrididae
141,type,5
141,belongs_to,140
142,name,Melanoplus femurrubrum
142,type,6
142,belongs_to,141
143,name,Red-legged Grasshopper
143,type,7
143,belongs_to,142
16,name,Massachusetts
16,type,8
16,belongs_to,143
9,name,Animalia
9,type,1
17,name,Arthropoda
17,type,2
17,belongs_to,9
144,name,Malacostraca
144,type,3
144,belongs_to,17
145,name,Decapoda
145,type,4
145,belongs_to,144
146,name,Epialtidae
146,type,5
146,belongs_to,145
147,name,Libinia emarginata
147,type,6
147,belongs_to,146
22,name,
22,type,7
22,belongs_to,147
16,name,Massachusetts
16,type,8
16,belongs_to,22
9,name,Animalia
9,type,1
17,name,Arthropoda
17,type,2
17,belongs_to,9
144,name,Malacostraca
144,type,3
144,belongs_to,17
145,name,Decapoda
145,type,4
145,belongs_to,144
148,name,Ocypodidae
148,type,5
148,belongs_to,145
149,name,Uca pugnax
149,type,6
149,belongs_to,148
150,name,Atlantic Marsh Fiddler Crab
150,type,7
150,belongs_to,149
16,name,Massachusetts
16,type,8
16,belongs_to,150
9,name,Animalia
9,type,1
17,name,Arthropoda
17,type,2
17,belongs_to,9
144,name,Malacostraca
144,type,3
144,belongs_to,17
145,name,Decapoda
145,type,4
145,belongs_to,144
151,name,Portunidae
151,type,5
151,belongs_to,145
152,name,Callinectes sapidus
152,type,6
152,belongs_to,151
153,name,Blue Crab
153,type,7
153,belongs_to,152
16,name,Massachusetts
16,type,8
16,belongs_to,153
9,name,Animalia
9,type,1
17,name,Arthropoda
17,type,2
17,belongs_to,9
144,name,Malacostraca
144,type,3
144,belongs_to,17
145,name,Decapoda
145,type,4
145,belongs_to,144
154,name,Varunidae
154,type,5
154,belongs_to,145
155,name,Hemigrapsus sanguineus
155,type,6
155,belongs_to,154
156,name,Japanese Shore Crab
156,type,7
156,belongs_to,155
16,name,Massachusetts
16,type,8
16,belongs_to,156
